13.151;0.6362;0.6
13.151;0.6362;0.2
13.151;0.6362;0.16
13.1507;0.6362;0.1488
13.1498;0.6362;0.1376
13.1482;0.6362;0.1265
13.146;0.6362;0.1155
13.1432;0.6362;0.1046
13.1398;0.6362;0.0939
13.1358;0.6362;0.0835
13.1312;0.6362;0.0732
13.1261;0.6362;0.0633
13.1204;0.6362;0.0536
13.1141;0.6362;0.0443
13.1074;0.6362;0.0353
13.1002;0.6362;0.0267
13.0924;0.6362;0.0186
13.0843;0.6362;0.0109
13.0757;0.6362;0.0036
13.0668;0.6362;-0.0031
13.0574;0.6362;-0.0093
13.0478;0.6362;-0.015
13.0378;0.6362;-0.0202
13.0276;0.6362;-0.0248
13.0171;0.6362;-0.0288
13.0064;0.6362;-0.0322
12.9955;0.6362;-0.035
12.9845;0.6362;-0.0372
12.9734;0.6362;-0.0387
12.9622;0.6362;-0.0397
12.951;0.6362;-0.04
11.851;0.6362;-0.04
0.04;0.6362;-0.04
0.0179;0.6365;-0.04
-0.0042;0.6374;-0.04
-0.0263;0.639;-0.04
-0.0483;0.6412;-0.04
-0.0702;0.6439;-0.04
-0.0921;0.6473;-0.04
-0.1138;0.6514;-0.04
-0.1355;0.656;-0.04
-0.157;0.6612;-0.04
-0.1783;0.667;-0.04
-0.1995;0.6734;-0.04
-0.2205;0.6805;-0.04
-0.2412;0.6881;-0.04
-0.2618;0.6962;-0.04
-0.2821;0.705;-0.04
-0.3022;0.7143;-0.04
-0.322;0.7242;-0.04
-0.3415;0.7346;-0.04
-0.3607;0.7456;-0.04
-0.3796;0.7571;-0.04
-0.3981;0.7691;-0.04
-0.4163;0.7817;-0.04
-0.4342;0.7947;-0.04
-0.4517;0.8083;-0.04
-0.4688;0.8223;-0.04
-0.4855;0.8368;-0.04
-0.5018;0.8518;-0.04
-0.5176;0.8672;-0.04
-0.533;0.883;-0.04
-0.548;0.8993;-0.04
-0.5625;0.916;-0.04
-0.5766;0.9331;-0.04
-0.5901;0.9506;-0.04
-0.6032;0.9685;-0.04
-0.6157;0.9867;-0.04
-0.6277;1.0052;-0.04
-0.6392;1.0241;-0.04
-0.6502;1.0433;-0.04
-0.6606;1.0629;-0.04
-0.6705;1.0826;-0.04
-0.6798;1.1027;-0.04
-0.6886;1.123;-0.04
-0.6968;1.1436;-0.04
-0.7043;1.1643;-0.04
-0.7114;1.1853;-0.04
-0.7178;1.2065;-0.04
-0.7236;1.2278;-0.04
-0.7288;1.2493;-0.04
-0.7334;1.271;-0.04
-0.7375;1.2927;-0.04
-0.7409;1.3146;-0.04
-0.7436;1.3365;-0.04
-0.7458;1.3585;-0.04
-0.7474;1.3806;-0.04
-0.7483;1.4027;-0.04
-0.7486;1.4248;-0.04
-0.7483;1.4469;-0.04
-0.7474;1.469;-0.04
-0.7458;1.4911;-0.04
-0.7436;1.5131;-0.04
-0.7409;1.535;-0.04
-0.7375;1.5569;-0.04
-0.7334;1.5787;-0.04
-0.7288;1.6003;-0.04
-0.7236;1.6218;-0.04
-0.7178;1.6431;-0.04
-0.7114;1.6643;-0.04
-0.7043;1.6853;-0.04
-0.6968;1.706;-0.04
-0.6886;1.7266;-0.04
-0.6798;1.7469;-0.04
-0.6705;1.767;-0.04
-0.6606;1.7868;-0.04
-0.6502;1.8063;-0.04
-0.6392;1.8255;-0.04
-0.6277;1.8444;-0.04
-0.6157;1.8629;-0.04
-0.6032;1.8811;-0.04
-0.5901;1.899;-0.04
-0.5766;1.9165;-0.04
-0.5625;1.9336;-0.04
-0.548;1.9503;-0.04
-0.533;1.9666;-0.04
-0.5176;1.9824;-0.04
-0.5018;1.9979;-0.04
-0.4855;2.0128;-0.04
-0.4688;2.0273;-0.04
-0.4517;2.0414;-0.04
-0.4342;2.0549;-0.04
-0.4163;2.068;-0.04
-0.3981;2.0805;-0.04
-0.3796;2.0925;-0.04
-0.3607;2.104;-0.04
-0.3415;2.115;-0.04
-0.322;2.1254;-0.04
-0.3022;2.1353;-0.04
-0.2821;2.1446;-0.04
-0.2618;2.1534;-0.04
-0.2412;2.1616;-0.04
-0.2205;2.1692;-0.04
-0.1995;2.1762;-0.04
-0.1783;2.1826;-0.04
-0.157;2.1884;-0.04
-0.1355;2.1936;-0.04
-0.1138;2.1983;-0.04
-0.0921;2.2023;-0.04
-0.0702;2.2057;-0.04
-0.0483;2.2084;-0.04
-0.0263;2.2106;-0.04
-0.0042;2.2122;-0.04
0.0179;2.2131;-0.04
0.04;2.2134;-0.04
11.851;2.2134;-0.04
11.8731;2.2137;-0.04
11.8952;2.2146;-0.04
11.9173;2.2162;-0.04
11.9393;2.2184;-0.04
11.9613;2.2211;-0.04
11.9831;2.2245;-0.04
12.0049;2.2286;-0.04
12.0265;2.2332;-0.04
12.048;2.2384;-0.04
12.0693;2.2442;-0.04
12.0905;2.2506;-0.04
12.1115;2.2577;-0.04
12.1323;2.2653;-0.04
12.1528;2.2734;-0.04
12.1731;2.2822;-0.04
12.1932;2.2915;-0.04
12.213;2.3014;-0.04
12.2325;2.3118;-0.04
12.2517;2.3228;-0.04
12.2706;2.3343;-0.04
12.2891;2.3463;-0.04
12.3074;2.3589;-0.04
12.3252;2.3719;-0.04
12.3427;2.3855;-0.04
12.3598;2.3995;-0.04
12.3765;2.414;-0.04
12.3928;2.429;-0.04
12.4086;2.4444;-0.04
12.4241;2.4602;-0.04
12.439;2.4765;-0.04
12.4535;2.4932;-0.04
12.4676;2.5103;-0.04
12.4811;2.5278;-0.04
12.4942;2.5457;-0.04
12.5067;2.5639;-0.04
12.5188;2.5824;-0.04
12.5303;2.6013;-0.04
12.5412;2.6205;-0.04
12.5517;2.6401;-0.04
12.5615;2.6598;-0.04
12.5708;2.6799;-0.04
12.5796;2.7002;-0.04
12.5878;2.7208;-0.04
12.5954;2.7415;-0.04
12.6024;2.7625;-0.04
12.6088;2.7837;-0.04
12.6146;2.805;-0.04
12.6199;2.8265;-0.04
12.6245;2.8482;-0.04
12.6285;2.8699;-0.04
12.6319;2.8918;-0.04
12.6347;2.9137;-0.04
12.6368;2.9357;-0.04
12.6384;2.9578;-0.04
12.6393;2.9799;-0.04
12.6396;3.002;-0.04
12.6393;3.0241;-0.04
12.6384;3.0462;-0.04
12.6368;3.0683;-0.04
12.6347;3.0903;-0.04
12.6319;3.1122;-0.04
12.6285;3.1341;-0.04
12.6245;3.1559;-0.04
12.6199;3.1775;-0.04
12.6146;3.199;-0.04
12.6088;3.2203;-0.04
12.6024;3.2415;-0.04
12.5954;3.2625;-0.04
12.5878;3.2832;-0.04
12.5796;3.3038;-0.04
12.5708;3.3241;-0.04
12.5615;3.3442;-0.04
12.5517;3.364;-0.04
12.5412;3.3835;-0.04
12.5303;3.4027;-0.04
12.5188;3.4216;-0.04
12.5067;3.4401;-0.04
12.4942;3.4583;-0.04
12.4811;3.4762;-0.04
12.4676;3.4937;-0.04
12.4535;3.5108;-0.04
12.439;3.5275;-0.04
12.4241;3.5438;-0.04
12.4086;3.5596;-0.04
12.3928;3.5751;-0.04
12.3765;3.59;-0.04
12.3598;3.6045;-0.04
12.3427;3.6186;-0.04
12.3252;3.6321;-0.04
12.3074;3.6452;-0.04
12.2891;3.6577;-0.04
12.2706;3.6697;-0.04
12.2517;3.6812;-0.04
12.2325;3.6922;-0.04
12.213;3.7026;-0.04
12.1932;3.7125;-0.04
12.1731;3.7218;-0.04
12.1528;3.7306;-0.04
12.1323;3.7388;-0.04
12.1115;3.7464;-0.04
12.0905;3.7534;-0.04
12.0693;3.7598;-0.04
12.048;3.7656;-0.04
12.0265;3.7708;-0.04
12.0049;3.7755;-0.04
11.9831;3.7795;-0.04
11.9613;3.7829;-0.04
11.9393;3.7857;-0.04
11.9173;3.7878;-0.04
11.8952;3.7894;-0.04
11.8731;3.7903;-0.04
11.851;3.7906;-0.04
0.04;3.7906;-0.04
0.0179;3.7909;-0.04
-0.0042;3.7919;-0.04
-0.0263;3.7934;-0.04
-0.0483;3.7956;-0.04
-0.0702;3.7984;-0.04
-0.0921;3.8018;-0.04
-0.1138;3.8058;-0.04
-0.1355;3.8104;-0.04
-0.157;3.8156;-0.04
-0.1783;3.8214;-0.04
-0.1995;3.8279;-0.04
-0.2205;3.8349;-0.04
-0.2412;3.8425;-0.04
-0.2618;3.8506;-0.04
-0.2821;3.8594;-0.04
-0.3022;3.8687;-0.04
-0.322;3.8786;-0.04
-0.3415;3.889;-0.04
-0.3607;3.9;-0.04
-0.3796;3.9115;-0.04
-0.3981;3.9235;-0.04
-0.4163;3.9361;-0.04
-0.4342;3.9491;-0.04
-0.4517;3.9627;-0.04
-0.4688;3.9767;-0.04
-0.4855;3.9912;-0.04
-0.5018;4.0062;-0.04
-0.5176;4.0216;-0.04
-0.533;4.0374;-0.04
-0.548;4.0537;-0.04
-0.5625;4.0704;-0.04
-0.5766;4.0875;-0.04
-0.5901;4.105;-0.04
-0.6032;4.1229;-0.04
-0.6157;4.1411;-0.04
-0.6277;4.1596;-0.04
-0.6392;4.1785;-0.04
-0.6502;4.1977;-0.04
-0.6606;4.2173;-0.04
-0.6705;4.237;-0.04
-0.6798;4.2571;-0.04
-0.6886;4.2774;-0.04
-0.6968;4.298;-0.04
-0.7043;4.3188;-0.04
-0.7114;4.3397;-0.04
-0.7178;4.3609;-0.04
-0.7236;4.3822;-0.04
-0.7288;4.4037;-0.04
-0.7334;4.4254;-0.04
-0.7375;4.4471;-0.04
-0.7409;4.469;-0.04
-0.7436;4.4909;-0.04
-0.7458;4.5129;-0.04
-0.7474;4.535;-0.04
-0.7483;4.5571;-0.04
-0.7486;4.5792;-0.04
-0.7483;4.6013;-0.04
