1.9892;2.726;4.6
1.9892;2.726;4.2
1.9892;2.726;4.1
1.9829;2.7139;4.0995
1.9772;2.7014;4.099
1.9721;2.6888;4.0986
1.9676;2.6758;4.0981
1.9637;2.6628;4.0976
1.9604;2.6495;4.0971
1.9577;2.6361;4.0967
1.9556;2.6226;4.0962
1.9542;2.609;4.0957
1.9533;2.5953;4.0952
1.9531;2.5817;4.0947
1.9536;2.568;4.0943
1.9546;2.5544;4.0938
1.9563;2.5408;4.0933
1.9586;2.5273;4.0928
1.9616;2.514;4.0924
1.9651;2.5008;4.0919
1.9693;2.4877;4.0914
1.974;2.4749;4.0909
1.9793;2.4623;4.0905
1.9852;2.45;4.09
1.9917;2.4379;4.0895
1.9987;2.4262;4.089
2.0062;2.4148;4.0885
2.0143;2.4038;4.0881
2.0229;2.3931;4.0876
2.0319;2.3828;4.0871
2.0414;2.373;4.0866
2.0514;2.3636;4.0862
2.0617;2.3547;4.0857
2.0725;2.3463;4.0852
2.0836;2.3384;4.0847
2.0951;2.331;4.0842
2.107;2.3241;4.0838
2.1191;2.3178;4.0833
2.1315;2.3121;4.0828
2.1442;2.3069;4.0823
2.157;2.3023;4.0819
2.1701;2.2983;4.0814
2.1834;2.295;4.0809
2.1968;2.2922;4.0804
2.2103;2.2901;4.0799
2.2238;2.2885;4.0795
2.2375;2.2877;4.079
2.2512;2.2874;4.0785
2.2648;2.2878;4.078
2.2785;2.2888;4.0776
2.292;2.2904;4.0771
2.3055;2.2926;4.0766
2.3189;2.2955;4.0761
2.3321;2.299;4.0756
2.3452;2.3031;4.0752
2.358;2.3077;4.0747
2.3706;2.313;4.0742
2.383;2.3188;4.0737
2.3951;2.3252;4.0733
2.4068;2.3322;4.0728
2.4183;2.3397;4.0723
2.4294;2.3477;4.0718
2.4401;2.3562;4.0714
2.4504;2.3652;4.0709
2.4602;2.3747;4.0704
2.4697;2.3846;4.0699
2.4786;2.3949;4.0694
2.4871;2.4056;4.069
2.4951;2.4167;4.0685
2.5025;2.4282;4.068
2.5094;2.44;4.0675
2.5158;2.4521;4.0671
2.5216;2.4644;4.0666
2.5268;2.4771;4.0661
2.5315;2.4899;4.0656
2.5355;2.503;4.0651
2.539;2.5162;4.0647
2.5418;2.5296;4.0642
2.544;2.5431;4.0637
2.5456;2.5567;4.0632
2.5465;2.5703;4.0628
2.5469;2.584;4.0623
2.5466;2.5976;4.0618
2.5456;2.6113;4.0613
2.5441;2.6249;4.0608
2.5419;2.6384;4.0604
2.5391;2.6517;4.0599
2.5357;2.665;4.0594
2.5317;2.678;4.0589
2.5271;2.6909;4.0585
2.5219;2.7036;4.058
2.5161;2.716;4.0575
2.5097;2.7281;4.057
2.5028;2.7399;4.0566
2.4954;2.7513;4.0561
2.4875;2.7625;4.0556
2.479;2.7732;4.0551
2.4701;2.7835;4.0546
2.4606;2.7935;4.0542
2.4508;2.8029;4.0537
2.4405;2.812;4.0532
2.4298;2.8205;4.0527
2.4188;2.8285;4.0523
2.4073;2.836;4.0518
2.3956;2.843;4.0513
2.3835;2.8494;4.0508
2.3712;2.8553;4.0503
2.3586;2.8606;4.0499
2.3457;2.8653;4.0494
2.3327;2.8694;4.0489
2.3195;2.8729;4.0484
2.3061;2.8758;4.048
2.2926;2.8781;4.0475
2.2791;2.8797;4.047
2.2654;2.8807;4.0465
2.2518;2.8811;4.046
2.2381;2.8809;4.0456
2.2244;2.88;4.0451
2.2108;2.8786;4.0446
2.1973;2.8764;4.0441
2.1839;2.8737;4.0437
2.1707;2.8704;4.0432
2.1576;2.8664;4.0427
2.1447;2.8618;4.0422
2.132;2.8567;4.0417
2.1196;2.851;4.0413
2.1075;2.8447;4.0408
2.0956;2.8379;4.0403
2.0841;2.8305;4.0398
2.073;2.8226;4.0394
2.0622;2.8142;4.0389
2.0518;2.8053;4.0384
2.0418;2.7959;4.0379
2.0323;2.7861;4.0375
2.0232;2.7759;4.037
2.0147;2.7653;4.0365
2.0066;2.7542;4.036
1.999;2.7428;4.0355
1.992;2.7311;4.0351
1.9855;2.7191;4.0346
1.9796;2.7068;4.0341
1.9742;2.6942;4.0336
1.9695;2.6814;4.0332
1.9653;2.6683;4.0327
1.9617;2.6551;4.0322
1.9588;2.6418;4.0317
1.9564;2.6283;4.0312
1.9547;2.6148;4.0308
1.9536;2.6011;4.0303
1.9531;2.5875;4.0298
1.9533;2.5738;4.0293
1.9541;2.5602;4.0289
1.9555;2.5466;4.0284
1.9576;2.533;4.0279
1.9602;2.5196;4.0274
1.9635;2.5064;4.0269
1.9674;2.4933;4.0265
